评论ID	品牌	结果情感	评论内容	评论日期
19102801675	简爱酸奶	正面	孩子喜欢喝这个，很好	2023-05-11
19102801338	简爱酸奶	正面	孩子喜欢喝这个，很好	2023-05-11
19102733691	简爱酸奶	正面	孩子喜欢喝，非常好！	2023-05-11
19102797951	简爱酸奶	正面	孩子很喜欢喝，一直买	2023-05-11
19102792534	简爱酸奶	正面	不错	2023-05-11
19102779740	简爱酸奶	正面	非常好，非常快，物廉价美，实惠便捷，相当给力，比较满，份量很多，日期也是常规，关键就是送货及时，比较切合客户用度的时机问题。	2023-05-11
19102776744	简爱酸奶	正面	非常好，非常快，物廉价美，实惠便捷，相当给力，比较满，份量很多，日期也是常规，关键就是送货及时，比较切合客户用度的时机问题。	2023-05-11
19102776837	简爱酸奶	正面	宝宝每天都要喝一杯，确实很好喝	2023-05-11
19102775929	简爱酸奶	正面	第一次给宝宝买这个酸奶，很爱喝，一天一袋。防止便秘。	2023-05-11
19102764020	简爱酸奶	正面	儿子很喜欢喝，回购好几次 了	2023-05-11
19102743543	简爱酸奶	正面	非常好，非常快，物廉价美，实惠便捷，相当给力，比较满意	2023-05-11
19102724525	简爱酸奶	正面	这个味道蛮好喝的，没有别的品牌那么甜，配料表很干净，宝宝也喝这个牌子的父爱零添加酸奶。	2023-05-11
19102705040	简爱酸奶	正面	这款甜品的味道不错，口感相当于那种比较稠的大米牛奶稀粥?没有到那么甜，冷得吃口感更好，配料主要是米和牛奶，推荐尝试购买	2023-05-11
19102700175	简爱酸奶	正面	非常好喝，我大儿的最爱	2023-05-11
19102678770	简爱酸奶	正面	O添加，味道不借，物流快。	2023-05-11
19102637771	简爱酸奶	正面	很好，冷链发货，价格公道	2023-05-11
19102639184	简爱酸奶	正面	对于孩子来说，这是一款很干净无添加的酸奶。在妈妈圈里确实很火的一款酸奶。分几种甜度供大家选择！	2023-05-11
19102631752	简爱酸奶	正面	还可以吧，宝宝没有之前那么喜欢喝了。	2023-05-11
19102620175	简爱酸奶	负面	非常垃圾的产品，垃圾的服务，都是临期产品，非常难喝	2023-05-11
19102617494	简爱酸奶	正面	非常不错的口感，一级棒！	2023-05-11
19102614687	简爱酸奶	负面	纯甜啊家人们 没啥酸味儿 我喜欢口感酸一点的 这个以后不回购了	2023-05-11
19102614086	简爱酸奶	正面	很不错的酸奶，味道一级棒	2023-05-11
19102614466	简爱酸奶	正面	生产日期近，很赞！	2023-05-11
19102608875	简爱酸奶	正面	简爱酸奶系列，小孩子爱吃，瓶盖设计，比较方便。快递员送货上门及时，五星好评。	2023-05-11
19102611105	简爱酸奶	正面	孩子很喜欢喝，尤其是这款0%原味的，每天一袋。	2023-05-11
19102588866	简爱酸奶	正面	味道还是不错的，质量也是可以的。	2023-05-11
19102537491	简爱酸奶	正面	味道很好 日期更好一点价格优惠就好	2023-05-11
19102518994	简爱酸奶	正面	简爱的零蔗糖酸奶配料表非常干净，非常适合减肥减脂的人吃。5g的蛋白，一杯135g，每天早上都可以喝。京东送货快，很赞。。	2023-05-11
19102520755	简爱酸奶	正面	日期不错 价格合理 很好	2023-05-11
19102500083	简爱酸奶	正面	酸奶纯正，零蔗糖，好吃再回购	2023-05-11
19102487609	简爱酸奶	正面	超级喜欢原汁原味的酸奶，加一点巧克力麦片，也好吃。赞。京东下单特别方便，第二天到。省去了逛超市的时间。这个酸奶，减肥减脂的人特别适合。	2023-05-11
19102465078	简爱酸奶	正面	酸奶收到了，奶浓度高，营养丰富。购买多次。京东快递快，快递员服务好。	2023-05-11
19102462235	简爱酸奶	正面	宝宝常备的零食，孩子超喜欢喝，营养又美味，而且没那么甜，配料也很简单，添加剂很少，可以放心大胆给孩子喝。京东买的品质有保障，日期都很新。	2023-05-11
19102431255	简爱酸奶	正面	真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。	2023-05-11
19102401981	简爱酸奶	负面	差评，本来就21天的保质期，每次发过来时间都过去一半了，购买前还特意让客服备注发新鲜点的结果每次都一样！	2023-05-11
19102372892	简爱酸奶	正面	一直吃这个牌子，以前吃过，很好吃	2023-05-11
19102369364	简爱酸奶	正面	家里面孩子一直喝的简爱的酸奶，很不错很不错，口感很浓郁，没有太多的配料，口感很好，价格也实惠～京东物流领先猫家一个世纪～	2023-05-11
19102353031	简爱酸奶	正面	非常满意购物，家人喜欢口味	2023-05-11
19102341052	简爱酸奶	正面	一如既往的好	2023-05-11
19102334288	简爱酸奶	正面	日期新鲜一如既往的好	2023-05-11
19102259029	简爱酸奶	正面	还可以，就是吃着太饱了，有点容易胖啊，哈哈哈哈哈	2023-05-11
19102257643	简爱酸奶	正面	宝宝非常喜欢没有不良反应	2023-05-11
19102251155	简爱酸奶	正面	娃很爱喝，配料表非常干净，做活动买的，非常划算，和光明如实比，差不多，娃都爱喝，这种包装很方便，送货到家，还是凉的，京东物流yyds	2023-05-11
19102252969	简爱酸奶	正面	简爱父爱配方原味0%蔗糖。没有添加蔗糖，为孩子精准控糖，纯净无添加剂是底线，父爱配方奶源全新升级，孩子成长期需要补充的蛋白。	2023-05-11
19102238825	简爱酸奶	正面	酸奶宝宝喜欢喝，主要是零添加，一周的宝宝喝着很放心，原味的有点酸，但是宝宝喜欢啊，一袋都喝不够	2023-05-11
19102214684	简爱酸奶	正面	&ldquo;简爱0乳糖酸奶&rdquo;是我家必备的食品之一，每天每人一杯，吃在嘴里满口浓郁的纯天然的酸奶清香味：细腻、滑爽、醇厚，回味甘甜，家人很喜欢这款酸奶，所以在京东平台一直买买买，这次买的性价比特高，10杯只需六十几元，因为是京东自营商品，物流(全程冷链)也特别快，包装很严实，用泡沫保温箱里面还用保温袋+冰袋，商品质量绝对有保障，快递小哥马不停蹄的赶来送货上门，以后还会来回购。pl必须给商家和京东大大的赞！	2023-05-11
19102212222	简爱酸奶	正面	喜欢呦！还会继续光顾	2023-05-11
19102207229	简爱酸奶	正面	宝宝很喜欢喝！出门都带着。	2023-05-11
19102174647	简爱酸奶	正面	最满意的，还是这种直接从京东库房发出生鲜制品。	2023-05-11
19102166430	简爱酸奶	正面	给孩子买的喜欢。	2023-05-11
19102163018	简爱酸奶	正面	给孩子买的喜欢。	2023-05-11
19102167467	简爱酸奶	正面	一直想寻找一种好喝又健康的酸奶。现在酸奶大多数都添加有糖分，我个人不喜欢喝很甜的酸奶。寻找了很久，终于找到这款酸奶，干干净净的配料表，喝起来带点酸味，非常好喝。个人很喜欢。和那种甜甜的酸奶比简直不要太好喝。	2023-05-11
19102139707	简爱酸奶	正面	偶然之间看到的这款酸奶，父爱配方，真的才让人放心，之前给宝宝买了六代，这次又买了12袋，宝宝喜欢喝酸奶。一直不知道选择什么牌子的，不放心，现在可以放心购买了，没有其他任何添加剂。才让宝妈放心给宝宝选购！	2023-05-11
19102133992	简爱酸奶	正面	宝宝非常爱喝的酸奶，口感好，含糖低，很适合宝宝饮用，满意	2023-05-11
19102132876	简爱酸奶	正面	宝宝爱喝 营养也可以 没问题	2023-05-11
19102124550	简爱酸奶	正面	一直想买来喝，没有任何添加	2023-05-11
19102119728	简爱酸奶	正面	配件虽然很好，但是太甜了，还是喝光明吧，	2023-05-11
19102116972	简爱酸奶	正面	性价比很高，很好，性价比很高，不错，推荐。	2023-05-11
19102108704	简爱酸奶	正面	简爱酸奶收到了，包装很好快递员送货上门??	2023-05-11
19102102298	简爱酸奶	正面	六个月开始喝的，一天一包正好。好消化	2023-05-11
19102099688	简爱酸奶	正面	六个月开始喝的，一天一包	2023-05-11
19102078591	简爱酸奶	正面	不错哦	2023-05-11
19102079574	简爱酸奶	正面	葡萄味孩子喜欢喝，酸酸甜甜	2023-05-11
19102079426	简爱酸奶	正面	太喜欢这个百香果味道了。	2023-05-11
19102046683	简爱酸奶	正面	多次购买的好东西，京东杠杠的！	2023-05-11
19102032501	简爱酸奶	正面	京东自营发货很快，快递小哥态度很好，已经收到货了，商品和描述的差不多，质量没问题，关键价格也合适，在这里买还是很放心的，好评！	2023-05-11
19101992896	简爱酸奶	正面	质量很过关，品质有保障，相当不错的选择，好多朋友看我用都想买，我都推荐了	2023-05-11
19101916604	简爱酸奶	正面	很棒的酸奶，会一直回购	2023-05-11
19101910701	简爱酸奶	正面	专门买给孩子喝的酸奶！	2023-05-11
19101894834	简爱酸奶	正面	京东购买物流快，配料简单，营养健康	2023-05-11
19101888383	简爱酸奶	正面	多次购买了，大品牌值得信赖，是是京东靠得住。会回购的。日期新鲜。	2023-05-11
19101868809	简爱酸奶	正面	好喝 价格便宜的 买	2023-05-11
19101849776	简爱酸奶	正面	酸奶已经喝了很长时间了，就选他们这家	2023-05-11
19101848803	简爱酸奶	正面	宝宝的第一口酸奶，宝宝从7个月开始喝的这款酸奶，配料表干净，适合小月龄宝宝，给宝宝喝的放心，宝宝也特别爱喝，京东冷链配送，送货速度也快，	2023-05-11
19101805240	简爱酸奶	正面	方便快速，好喝不错，推荐	2023-05-11
19101801000	简爱酸奶	负面	日期不好，到手5.7号，日期是4.23号的，就剩一周的保质期	2023-05-11
19101799726	简爱酸奶	正面	日期新鲜，孩子爱喝，容量大小也正好，放包里出门带一袋，特别棒棒哒，京东快递速度快	2023-05-11
19101795557	简爱酸奶	正面	一直买的酸奶，无添加蛋白质含量高	2023-05-11
19101776677	简爱酸奶	正面	减价时入手，性价还是比较高的。	2023-05-11
19101761951	简爱酸奶	正面	物流很快、宝宝当天就喝上了，她们很喜欢	2023-05-11
19101759338	简爱酸奶	正面	每次吃完了都会买，送来放了很多冰袋，简爱酸奶非常喜欢	2023-05-11
19101732197	简爱酸奶	正面	与超市买的一样，喜欢简爱的酸奶	2023-05-11
19101730670	简爱酸奶	正面	与超市买的一样，喜欢简爱的酸奶	2023-05-11
19101722569	简爱酸奶	正面	近二年一直购买这个品牌	2023-05-11
19101709644	简爱酸奶	正面	这款优质0??添加营养丰富美味的酸奶已回购多次?味道香甜可口美味?物流服务温馨周到细致入微?质量保证价格优惠棒棒哒?所以强力推荐给大家分享一下好物哦?	2023-05-11
19101693675	简爱酸奶	正面	酸奶味道非常好。昨天下单，今天就送到了，物流也很快。然后客服服务很好。值得购买。	2023-05-11
19101683153	简爱酸奶	负面	居然连个外包装都没有，快递员直接提着这个袋子拿上来的，说是保温箱还要带回去，头一回	2023-05-11
19101636111	简爱酸奶	正面	京东自营店的物流速度还是很快，当天晚上下的单第二天中午就收到了。这个酸奶的味道还是儿子一直喜欢喝的，喝完还会继续购买。也希望商家多做一点优惠活动	2023-05-11
19101631135	简爱酸奶	正面	孩子很喜欢，简爱酸奶大品牌值得信赖	2023-05-11
19101615295	简爱酸奶	正面	京东自营的商品物流速度还是很快，当晚下的单第二天中午就到了。第一次喝百香果这个口味，感觉不错，很好喝，希望商家可以多做点活动。	2023-05-11
19101615080	简爱酸奶	负面	垃圾。酸奶胀袋 商家不处理    一生黑了。不会再购入。 现在天气热 大家谨慎购买。出现问题 商家也不给解决。	2023-05-11
19101614602	简爱酸奶	正面	多次购买这个牌子的酸奶了，口感很好，冷链运输保质量	2023-05-11
19101596468	简爱酸奶	正面	给媳妇定的！她说还不错	2023-05-11
19101598269	简爱酸奶	正面	给媳妇定的！她说还不错	2023-05-11
19101598949	简爱酸奶	正面	给媳妇定的！她说还不错！	2023-05-11
19101597225	简爱酸奶	正面	没有糖分添加，喝起来放心，不升血糖	2023-05-11
19101551143	简爱酸奶	正面	口味和口感都挺好，无蔗糖不酸	2023-05-11
19101538945	简爱酸奶	正面	口感好，活动价格实惠，配送快。京东一直不错。	2023-05-11
19101504832	简爱酸奶	正面	一直在京东购买，很满意还会再来的	2023-05-11
19101506053	简爱酸奶	正面	好喝送货上门，物美价廉	2023-05-11
19101498413	简爱酸奶	正面	一直都会无限回购的产品	2023-05-11
19101471818	简爱酸奶	负面	日期太不新鲜了保质期就剩七天了	2023-05-11
19101462901	简爱酸奶	正面	很不错 便宜京东售后也很好	2023-05-11
19101448284	简爱酸奶	正面	无线复购了，娃很喜欢喝	2023-05-11
19101438486	简爱酸奶	正面	快递服务非常好，价格是优惠的 但是保鲜期是真的短 送来已经过了一个礼拜了 每天拼命喝，希望以后日期新鲜些比较好啊	2023-05-11
19101441901	简爱酸奶	正面	无数次购买 好喝	2023-05-11
19101432907	简爱酸奶	正面	货品质量好，份量足，促清化，对身体好，已连续，，买好N次了，服务好，送到家门口。	2023-05-11
19101402688	简爱酸奶	正面	已经回购好多次了，味道一如既往的好，口感好极了	2023-05-11
19101387621	简爱酸奶	正面	还好吧	2023-05-11
19101385335	简爱酸奶	正面	捡到便宜了，秒杀抢了一瓶	2023-05-11
19101380481	简爱酸奶	正面	整天坐办公室不运动，血糖飙升，选择酸奶的时候就选择了它，零蔗糖零添加一杯，还有五克的蛋白质，减肥伴侣，控糖高手，相信大品牌值得信赖	2023-05-11
